"Date","Time","Chambertemp","dT","WetBulb","LWP","Intercept","Slope","Correction_dT","Correctionfactor","BatteryLevel","DateTime","PSY","Plant_ID"
"01/11/2024","10:30:00","21.41","-1.669","0.182",-0.01,"1.00","-3.80","-0.22","8.326","4.11",2024-11-01 10:30:00,"PSY1N905",2
"01/11/2024","10:45:00","21.47","-1.538","0.000",0,"1.00","-3.80","-0.20","8.326","4.11",2024-11-01 10:45:00,"PSY1N905",2
"01/11/2024","11:00:00","21.66","-1.706","0.000",0,"1.00","-3.80","-0.23","8.319","4.10",2024-11-01 11:00:00,"PSY1N905",2
"01/11/2024","11:15:00","21.60","-1.334","0.000",0,"1.00","-3.80","-0.18","8.319","4.10",2024-11-01 11:15:00,"PSY1N905",2
"01/11/2024","11:30:00","21.75","-0.922","0.000",0,"1.00","-3.80","-0.12","8.315","4.10",2024-11-01 11:30:00,"PSY1N905",2
"01/11/2024","11:45:00","22.04","-1.526","0.000",0,"1.00","-3.80","-0.20","8.305","4.10",2024-11-01 11:45:00,"PSY1N905",2
"01/11/2024","12:00:00","22.24","-1.700","0.000",0,"1.00","-3.80","-0.23","8.297","4.10",2024-11-01 12:00:00,"PSY1N905",2
"01/11/2024","12:15:00","22.52","-1.617","0.000",0,"1.00","-3.80","-0.21","8.287","4.10",2024-11-01 12:15:00,"PSY1N905",2
"01/11/2024","12:30:00","22.67","-1.538","0.250",-0.01,"1.00","-3.80","-0.20","8.283","4.10",2024-11-01 12:30:00,"PSY1N905",2
"01/11/2024","12:45:00","22.71","-1.740","0.000",0,"1.00","-3.80","-0.23","8.279","4.10",2024-11-01 12:45:00,"PSY1N905",2
"01/11/2024","13:00:00","22.74","-1.536","0.000",0,"1.00","-3.80","-0.20","8.279","4.09",2024-11-01 13:00:00,"PSY1N905",2
"01/11/2024","13:15:00","22.59","-1.410","0.000",0,"1.00","-3.80","-0.19","8.287","4.09",2024-11-01 13:15:00,"PSY1N905",2
"01/11/2024","13:30:00","22.74","-1.634","0.157",0,"1.00","-3.80","-0.22","8.279","4.09",2024-11-01 13:30:00,"PSY1N905",2
"01/11/2024","13:45:00","22.72","-1.425","0.000",0,"1.00","-3.80","-0.19","8.279","4.09",2024-11-01 13:45:00,"PSY1N905",2
"01/11/2024","14:00:00","22.79","-1.714","0.298",-0.05,"1.00","-3.80","-0.23","8.279","4.09",2024-11-01 14:00:00,"PSY1N905",2
"01/11/2024","14:15:00","22.98","-1.566","0.000",0,"1.00","-3.80","-0.21","8.272","4.09",2024-11-01 14:15:00,"PSY1N905",2
"01/11/2024","14:30:00","22.83","-1.373","0.000",0,"1.00","-3.80","-0.18","8.276","4.09",2024-11-01 14:30:00,"PSY1N905",2
"01/11/2024","14:45:00","22.80","-1.240","0.000",0,"1.00","-3.80","-0.16","8.276","4.09",2024-11-01 14:45:00,"PSY1N905",2
"01/11/2024","15:00:00","22.70","-1.264","0.503",-0.04,"1.00","-3.80","-0.17","8.279","4.09",2024-11-01 15:00:00,"PSY1N905",2
"01/11/2024","15:15:00","22.56","-1.301","0.358",-0.01,"1.00","-3.80","-0.17","8.287","4.09",2024-11-01 15:15:00,"PSY1N905",2
"01/11/2024","15:30:00","22.50","-1.334","0.388",-0.02,"1.00","-3.80","-0.18","8.287","4.09",2024-11-01 15:30:00,"PSY1N905",2
"01/11/2024","15:45:00","22.49","-1.538","0.498",-0.08,"1.00","-3.80","-0.20","8.290","4.08",2024-11-01 15:45:00,"PSY1N905",2
"01/11/2024","16:00:00","22.52","-1.315","0.565",-0.07,"1.00","-3.80","-0.17","8.287","4.08",2024-11-01 16:00:00,"PSY1N905",2
"01/11/2024","16:15:00","22.61","-1.288","0.475",-0.04,"1.00","-3.80","-0.17","8.283","4.08",2024-11-01 16:15:00,"PSY1N905",2
"01/11/2024","16:30:00","22.58","-1.180","0.636",-0.07,"1.00","-3.80","-0.16","8.287","4.08",2024-11-01 16:30:00,"PSY1N905",2
"01/11/2024","16:45:00","22.51","-1.114","0.618",-0.06,"1.00","-3.80","-0.15","8.287","4.08",2024-11-01 16:45:00,"PSY1N905",2
"01/11/2024","17:00:00","22.37","-1.120","0.600",-0.05,"1.00","-3.80","-0.15","8.294","4.08",2024-11-01 17:00:00,"PSY1N905",2
"01/11/2024","17:15:00","22.21","-0.647","0.762",-0.04,"1.00","-3.80","-0.08","8.297","4.08",2024-11-01 17:15:00,"PSY1N905",2
"01/11/2024","17:30:00","22.11","-1.098","0.806",-0.11,"1.00","-3.80","-0.14","8.301","4.08",2024-11-01 17:30:00,"PSY1N905",2
"01/11/2024","17:45:00","22.20","-0.932","0.883",-0.11,"1.00","-3.80","-0.12","8.297","4.08",2024-11-01 17:45:00,"PSY1N905",2
"01/11/2024","18:00:00","22.28","-1.122","0.812",-0.12,"1.00","-3.80","-0.15","8.297","4.08",2024-11-01 18:00:00,"PSY1N905",2
"01/11/2024","18:15:00","22.19","-1.129","0.888",-0.14,"1.00","-3.80","-0.15","8.301","4.07",2024-11-01 18:15:00,"PSY1N905",2
"01/11/2024","18:30:00","22.14","-1.072","0.989",-0.16,"1.00","-3.80","-0.14","8.301","4.07",2024-11-01 18:30:00,"PSY1N905",2
"01/11/2024","18:45:00","22.10","-0.714","1.153",-0.16,"1.00","-3.80","-0.09","8.301","4.07",2024-11-01 18:45:00,"PSY1N905",2
"01/11/2024","19:00:00","22.06","-0.933","0.859",-0.1,"1.00","-3.80","-0.12","8.305","4.07",2024-11-01 19:00:00,"PSY1N905",2
"01/11/2024","19:15:00","22.12","-1.131","0.977",-0.16,"1.00","-3.80","-0.15","8.301","4.07",2024-11-01 19:15:00,"PSY1N905",2
"01/11/2024","19:30:00","22.28","-0.725","0.955",-0.1,"1.00","-3.80","-0.09","8.297","4.07",2024-11-01 19:30:00,"PSY1N905",2
"01/11/2024","19:45:00","22.24","-1.030","1.157",-0.2,"1.00","-3.80","-0.14","8.297","4.07",2024-11-01 19:45:00,"PSY1N905",2
"01/11/2024","20:00:00","22.28","-1.147","1.116",-0.2,"1.00","-3.80","-0.15","8.297","4.07",2024-11-01 20:00:00,"PSY1N905",2
"01/11/2024","20:15:00","22.34","-0.927","1.101",-0.17,"1.00","-3.80","-0.12","8.294","4.07",2024-11-01 20:15:00,"PSY1N905",2
"01/11/2024","20:30:00","22.35","-0.875","1.172",-0.18,"1.00","-3.80","-0.11","8.294","4.07",2024-11-01 20:30:00,"PSY1N905",2
"01/11/2024","20:45:00","22.30","-0.701","1.264",-0.19,"1.00","-3.80","-0.09","8.294","4.07",2024-11-01 20:45:00,"PSY1N905",2
"01/11/2024","21:00:00","22.29","-0.965","1.175",-0.2,"1.00","-3.80","-0.13","8.297","4.06",2024-11-01 21:00:00,"PSY1N905",2
"01/11/2024","21:15:00","22.35","-0.795","1.330",-0.22,"1.00","-3.80","-0.10","8.294","4.06",2024-11-01 21:15:00,"PSY1N905",2
"01/11/2024","21:30:00","22.23","-0.844","1.180",-0.18,"1.00","-3.80","-0.11","8.297","4.06",2024-11-01 21:30:00,"PSY1N905",2
"01/11/2024","21:45:00","22.21","-0.840","1.216",-0.19,"1.00","-3.80","-0.11","8.297","4.06",2024-11-01 21:45:00,"PSY1N905",2
"01/11/2024","22:00:00","22.03","-0.875","1.291",-0.22,"1.00","-3.80","-0.11","8.305","4.06",2024-11-01 22:00:00,"PSY1N905",2
"01/11/2024","22:15:00","21.99","-0.850","1.293",-0.22,"1.00","-3.80","-0.11","8.308","4.06",2024-11-01 22:15:00,"PSY1N905",2
"01/11/2024","22:30:00","21.98","-0.974","1.258",-0.23,"1.00","-3.80","-0.13","8.308","4.06",2024-11-01 22:30:00,"PSY1N905",2
"01/11/2024","22:45:00","21.94","-0.783","1.352",-0.23,"1.00","-3.80","-0.10","8.308","4.06",2024-11-01 22:45:00,"PSY1N905",2
"01/11/2024","23:00:00","21.85","-0.859","1.208",-0.2,"1.00","-3.80","-0.11","8.312","4.06",2024-11-01 23:00:00,"PSY1N905",2
"01/11/2024","23:15:00","22.30","-1.112","1.155",-0.21,"1.00","-3.80","-0.15","8.294","4.06",2024-11-01 23:15:00,"PSY1N905",2
"01/11/2024","23:30:00","22.69","-1.115","1.215",-0.22,"1.00","-3.80","-0.15","8.283","4.06",2024-11-01 23:30:00,"PSY1N905",2
"01/11/2024","23:45:00","22.95","-0.883","1.248",-0.2,"1.00","-3.80","-0.11","8.272","4.06",2024-11-01 23:45:00,"PSY1N905",2
"02/11/2024","00:00:00","22.40","-0.082","1.373",-0.13,"1.00","-3.80","-0.01","8.290","4.06",2024-11-02,"PSY1N905",2
"02/11/2024","00:15:00","21.91","0.105","1.088",-0.03,"1.00","-3.80","0.01","8.308","4.06",2024-11-02 00:15:00,"PSY1N905",2
"02/11/2024","00:30:00","21.51","0.004","0.916",0,"1.00","-3.80","0.00","8.323","4.06",2024-11-02 00:30:00,"PSY1N905",2
"02/11/2024","00:45:00","21.15","-0.076","0.000",0,"1.00","-3.80","-0.01","8.337","4.06",2024-11-02 00:45:00,"PSY1N905",2
"02/11/2024","01:00:00","20.84","-0.035","0.000",0,"1.00","-3.80","0.00","8.348","4.06",2024-11-02 01:00:00,"PSY1N905",2
"02/11/2024","01:15:00","20.47","-0.001","0.000",0,"1.00","-3.80","0.00","8.362","4.06",2024-11-02 01:15:00,"PSY1N905",2
"02/11/2024","01:30:00","20.16","-0.206","0.000",0,"1.00","-3.80","-0.02","8.373","4.06",2024-11-02 01:30:00,"PSY1N905",2
"02/11/2024","01:45:00","19.90","-0.175","0.000",0,"1.00","-3.80","-0.02","8.381","4.06",2024-11-02 01:45:00,"PSY1N905",2
"02/11/2024","02:00:00","19.73","-0.265","0.000",0,"1.00","-3.80","-0.03","8.388","4.05",2024-11-02 02:00:00,"PSY1N905",2
"02/11/2024","02:15:00","19.60","-0.240","0.000",0,"1.00","-3.80","-0.03","8.392","4.05",2024-11-02 02:15:00,"PSY1N905",2
"02/11/2024","02:30:00","19.51","-0.291","0.000",0,"1.00","-3.80","-0.04","8.395","4.05",2024-11-02 02:30:00,"PSY1N905",2
"02/11/2024","02:45:00","19.45","-0.388","0.000",0,"1.00","-3.80","-0.05","8.399","4.05",2024-11-02 02:45:00,"PSY1N905",2
"02/11/2024","03:00:00","19.43","-0.334","0.000",0,"1.00","-3.80","-0.04","8.399","4.05",2024-11-02 03:00:00,"PSY1N905",2
"02/11/2024","03:15:00","19.37","-0.376","0.000",0,"1.00","-3.80","-0.05","8.403","4.05",2024-11-02 03:15:00,"PSY1N905",2
"02/11/2024","03:30:00","19.32","-0.307","0.000",0,"1.00","-3.80","-0.04","8.403","4.05",2024-11-02 03:30:00,"PSY1N905",2
"02/11/2024","03:45:00","19.28","-0.319","0.000",0,"1.00","-3.80","-0.04","8.406","4.05",2024-11-02 03:45:00,"PSY1N905",2
"02/11/2024","04:00:00","19.23","-0.380","0.000",0,"1.00","-3.80","-0.05","8.406","4.04",2024-11-02 04:00:00,"PSY1N905",2
"02/11/2024","04:15:00","19.15","-0.408","0.000",0,"1.00","-3.80","-0.05","8.410","4.04",2024-11-02 04:15:00,"PSY1N905",2
"02/11/2024","04:30:00","19.08","-0.389","0.000",0,"1.00","-3.80","-0.05","8.414","4.04",2024-11-02 04:30:00,"PSY1N905",2
"02/11/2024","04:45:00","19.07","-0.188","0.000",0,"1.00","-3.80","-0.02","8.414","4.04",2024-11-02 04:45:00,"PSY1N905",2
"02/11/2024","05:00:00","19.03","-0.361","0.000",0,"1.00","-3.80","-0.04","8.414","4.04",2024-11-02 05:00:00,"PSY1N905",2
"02/11/2024","05:15:00","19.01","-0.337","0.000",0,"1.00","-3.80","-0.04","8.414","4.04",2024-11-02 05:15:00,"PSY1N905",2
"02/11/2024","05:30:00","19.00","-0.377","0.000",0,"1.00","-3.80","-0.05","8.414","4.03",2024-11-02 05:30:00,"PSY1N905",2
"02/11/2024","05:45:00","18.99","-0.310","0.000",0,"1.00","-3.80","-0.04","8.417","4.03",2024-11-02 05:45:00,"PSY1N905",2
"02/11/2024","06:00:00","18.98","-0.357","0.000",0,"1.00","-3.80","-0.04","8.417","4.03",2024-11-02 06:00:00,"PSY1N905",2
"02/11/2024","06:15:00","18.98","-0.275","0.000",0,"1.00","-3.80","-0.03","8.417","4.03",2024-11-02 06:15:00,"PSY1N905",2
"02/11/2024","06:30:00","18.91","-0.297","0.000",0,"1.00","-3.80","-0.04","8.417","4.02",2024-11-02 06:30:00,"PSY1N905",2
"02/11/2024","06:45:00","18.87","-0.374","0.000",0,"1.00","-3.80","-0.05","8.421","4.02",2024-11-02 06:45:00,"PSY1N905",2
"02/11/2024","07:00:00","18.84","-0.308","0.000",0,"1.00","-3.80","-0.04","8.421","4.02",2024-11-02 07:00:00,"PSY1N905",2
"02/11/2024","07:15:00","18.84","-0.129","0.000",0,"1.00","-3.80","-0.01","8.421","4.02",2024-11-02 07:15:00,"PSY1N905",2
"02/11/2024","07:30:00","18.81","-0.422","0.000",0,"1.00","-3.80","-0.05","8.421","4.02",2024-11-02 07:30:00,"PSY1N905",2
"02/11/2024","07:45:00","18.83","-0.474","0.000",0,"1.00","-3.80","-0.06","8.421","4.02",2024-11-02 07:45:00,"PSY1N905",2
"02/11/2024","08:00:00","19.31","-1.470","0.000",0,"1.00","-3.80","-0.20","8.403","4.01",2024-11-02 08:00:00,"PSY1N905",2
"02/11/2024","08:15:00","20.06","-1.791","0.086",0,"1.00","-3.80","-0.24","8.377","4.01",2024-11-02 08:15:00,"PSY1N905",2
"02/11/2024","08:30:00","20.52","-1.675","0.262",-0.04,"1.00","-3.80","-0.22","8.359","4.01",2024-11-02 08:30:00,"PSY1N905",2
"02/11/2024","08:45:00","20.89","-1.852","0.272",-0.07,"1.00","-3.80","-0.25","8.348","4.01",2024-11-02 08:45:00,"PSY1N905",2
"02/11/2024","09:00:00","21.11","-1.823","0.337",-0.08,"1.00","-3.80","-0.24","8.337","4.01",2024-11-02 09:00:00,"PSY1N905",2
"02/11/2024","09:15:00","21.28","-1.655","0.365",-0.06,"1.00","-3.80","-0.22","8.333","4.00",2024-11-02 09:15:00,"PSY1N905",2
"02/11/2024","09:30:00","21.40","-1.763","0.442",-0.1,"1.00","-3.80","-0.24","8.326","4.00",2024-11-02 09:30:00,"PSY1N905",2
"02/11/2024","09:45:00","21.35","-1.530","0.558",-0.1,"1.00","-3.80","-0.20","8.330","4.00",2024-11-02 09:45:00,"PSY1N905",2
"02/11/2024","10:00:00","21.37","-1.524","0.589",-0.11,"1.00","-3.80","-0.20","8.330","4.00",2024-11-02 10:00:00,"PSY1N905",2
"02/11/2024","10:15:00","21.51","-1.424","0.698",-0.13,"1.00","-3.80","-0.19","8.323","4.00",2024-11-02 10:15:00,"PSY1N905",2
"02/11/2024","10:30:00","21.38","-1.124","0.776",-0.11,"1.00","-3.80","-0.15","8.330","4.00",2024-11-02 10:30:00,"PSY1N905",2
"02/11/2024","10:45:00","21.41","-1.667","0.796",-0.19,"1.00","-3.80","-0.22","8.326","3.99",2024-11-02 10:45:00,"PSY1N905",2
"02/11/2024","11:00:00","21.52","-1.466","0.898",-0.19,"1.00","-3.80","-0.20","8.323","3.99",2024-11-02 11:00:00,"PSY1N905",2
"02/11/2024","11:15:00","21.74","-1.539","1.148",-0.27,"1.00","-3.80","-0.20","8.315","3.99",2024-11-02 11:15:00,"PSY1N905",2
"02/11/2024","11:30:00","21.54","-1.668","1.038",-0.26,"1.00","-3.80","-0.22","8.323","3.99",2024-11-02 11:30:00,"PSY1N905",2
"02/11/2024","11:45:00","21.37","-1.571","1.007",-0.24,"1.00","-3.80","-0.21","8.330","3.99",2024-11-02 11:45:00,"PSY1N905",2
"02/11/2024","12:00:00","21.59","-1.483","0.908",-0.2,"1.00","-3.80","-0.20","8.323","3.99",2024-11-02 12:00:00,"PSY1N905",2
"02/11/2024","12:15:00","21.90","-1.623","1.110",-0.27,"1.00","-3.80","-0.22","8.308","3.99",2024-11-02 12:15:00,"PSY1N905",2
"02/11/2024","12:30:00","22.05","-1.457","1.101",-0.25,"1.00","-3.80","-0.19","8.305","3.98",2024-11-02 12:30:00,"PSY1N905",2
"02/11/2024","12:45:00","22.59","-1.795","0.978",-0.25,"1.00","-3.80","-0.24","8.287","3.98",2024-11-02 12:45:00,"PSY1N905",2
"02/11/2024","13:00:00","23.59","-1.699","1.096",-0.26,"1.00","-3.80","-0.22","8.251","3.98",2024-11-02 13:00:00,"PSY1N905",2
"02/11/2024","13:15:00","24.16","-1.384","1.242",-0.25,"1.00","-3.80","-0.18","8.229","3.98",2024-11-02 13:15:00,"PSY1N905",2
"02/11/2024","13:30:00","24.42","-1.327","1.455",-0.3,"1.00","-3.80","-0.17","8.219","3.98",2024-11-02 13:30:00,"PSY1N905",2
"02/11/2024","13:45:00","24.19","-0.764","1.520",-0.24,"1.00","-3.80","-0.10","8.229","3.98",2024-11-02 13:45:00,"PSY1N905",2
"02/11/2024","14:00:00","23.96","-1.223","1.534",-0.31,"1.00","-3.80","-0.16","8.237","3.98",2024-11-02 14:00:00,"PSY1N905",2
"02/11/2024","14:15:00","23.81","-1.310","1.599",-0.34,"1.00","-3.80","-0.17","8.240","3.98",2024-11-02 14:15:00,"PSY1N905",2
"02/11/2024","14:30:00","23.72","-1.382","1.449",-0.31,"1.00","-3.80","-0.18","8.244","3.98",2024-11-02 14:30:00,"PSY1N905",2
"02/11/2024","14:45:00","23.93","-1.193","1.479",-0.29,"1.00","-3.80","-0.16","8.237","3.98",2024-11-02 14:45:00,"PSY1N905",2
"02/11/2024","15:00:00","23.98","-1.001","1.482",-0.27,"1.00","-3.80","-0.13","8.237","3.98",2024-11-02 15:00:00,"PSY1N905",2
"02/11/2024","15:15:00","24.25","-1.376","1.524",-0.33,"1.00","-3.80","-0.18","8.226","3.97",2024-11-02 15:15:00,"PSY1N905",2
"02/11/2024","15:30:00","23.87","-0.755","1.689",-0.29,"1.00","-3.80","-0.10","8.240","3.97",2024-11-02 15:30:00,"PSY1N905",2
"02/11/2024","15:45:00","23.71","-0.902","1.676",-0.31,"1.00","-3.80","-0.12","8.244","3.97",2024-11-02 15:45:00,"PSY1N905",2
"02/11/2024","16:00:00","23.60","-1.103","1.658",-0.33,"1.00","-3.80","-0.14","8.247","3.97",2024-11-02 16:00:00,"PSY1N905",2
"02/11/2024","16:15:00","23.89","-1.152","1.648",-0.33,"1.00","-3.80","-0.15","8.240","3.97",2024-11-02 16:15:00,"PSY1N905",2
"02/11/2024","16:30:00","23.78","-1.255","1.697",-0.36,"1.00","-3.80","-0.16","8.244","3.97",2024-11-02 16:30:00,"PSY1N905",2
"02/11/2024","16:45:00","23.65","-1.304","1.718",-0.38,"1.00","-3.80","-0.17","8.247","3.97",2024-11-02 16:45:00,"PSY1N905",2
"02/11/2024","17:00:00","23.85","-1.238","1.749",-0.37,"1.00","-3.80","-0.16","8.240","3.97",2024-11-02 17:00:00,"PSY1N905",2
"02/11/2024","17:15:00","23.80","-1.051","1.862",-0.38,"1.00","-3.80","-0.14","8.240","3.97",2024-11-02 17:15:00,"PSY1N905",2
"02/11/2024","17:30:00","23.89","-1.088","1.865",-0.38,"1.00","-3.80","-0.14","8.240","3.97",2024-11-02 17:30:00,"PSY1N905",2
"02/11/2024","17:45:00","23.83","-1.005","1.851",-0.37,"1.00","-3.80","-0.13","8.240","3.97",2024-11-02 17:45:00,"PSY1N905",2
"02/11/2024","18:00:00","23.86","-1.122","1.805",-0.37,"1.00","-3.80","-0.15","8.240","3.97",2024-11-02 18:00:00,"PSY1N905",2
"02/11/2024","18:15:00","23.75","-1.087","1.943",-0.41,"1.00","-3.80","-0.14","8.244","3.97",2024-11-02 18:15:00,"PSY1N905",2
"02/11/2024","18:30:00","23.73","-1.023","2.014",-0.42,"1.00","-3.80","-0.13","8.244","3.96",2024-11-02 18:30:00,"PSY1N905",2
"02/11/2024","18:45:00","23.80","-1.204","2.060",-0.45,"1.00","-3.80","-0.16","8.240","3.96",2024-11-02 18:45:00,"PSY1N905",2
"02/11/2024","19:00:00","23.81","-1.113","1.928",-0.41,"1.00","-3.80","-0.15","8.240","3.96",2024-11-02 19:00:00,"PSY1N905",2
"02/11/2024","19:15:00","23.89","-1.091","1.978",-0.42,"1.00","-3.80","-0.14","8.240","3.96",2024-11-02 19:15:00,"PSY1N905",2
"02/11/2024","19:30:00","23.73","-1.152","1.969",-0.42,"1.00","-3.80","-0.15","8.244","3.96",2024-11-02 19:30:00,"PSY1N905",2
"02/11/2024","19:45:00","23.68","-0.941","2.044",-0.42,"1.00","-3.80","-0.12","8.247","3.96",2024-11-02 19:45:00,"PSY1N905",2
"02/11/2024","20:00:00","23.55","-1.271","2.059",-0.47,"1.00","-3.80","-0.17","8.251","3.96",2024-11-02 20:00:00,"PSY1N905",2
"02/11/2024","20:15:00","23.25","-0.750","2.011",-0.39,"1.00","-3.80","-0.10","8.262","3.96",2024-11-02 20:15:00,"PSY1N905",2
"02/11/2024","20:30:00","23.01","-1.291","1.933",-0.44,"1.00","-3.80","-0.17","8.269","3.96",2024-11-02 20:30:00,"PSY1N905",2
"02/11/2024","20:45:00","23.12","-1.326","2.015",-0.47,"1.00","-3.80","-0.17","8.265","3.96",2024-11-02 20:45:00,"PSY1N905",2
"02/11/2024","21:00:00","23.16","-1.253","2.028",-0.46,"1.00","-3.80","-0.16","8.265","3.96",2024-11-02 21:00:00,"PSY1N905",2
"02/11/2024","21:15:00","23.17","-1.038","2.143",-0.47,"1.00","-3.80","-0.14","8.265","3.96",2024-11-02 21:15:00,"PSY1N905",2
"02/11/2024","21:30:00","23.04","-0.869","2.154",-0.45,"1.00","-3.80","-0.11","8.269","3.96",2024-11-02 21:30:00,"PSY1N905",2
"02/11/2024","21:45:00","22.87","-0.922","2.106",-0.45,"1.00","-3.80","-0.12","8.276","3.96",2024-11-02 21:45:00,"PSY1N905",2
"02/11/2024","22:00:00","22.68","-0.990","2.060",-0.44,"1.00","-3.80","-0.13","8.283","3.95",2024-11-02 22:00:00,"PSY1N905",2
"02/11/2024","22:15:00","22.61","-0.826","2.133",-0.44,"1.00","-3.80","-0.11","8.283","3.95",2024-11-02 22:15:00,"PSY1N905",2
"02/11/2024","22:30:00","22.45","-0.923","2.136",-0.46,"1.00","-3.80","-0.12","8.290","3.95",2024-11-02 22:30:00,"PSY1N905",2
"02/11/2024","22:45:00","22.21","-0.916","2.495",-0.57,"1.00","-3.80","-0.12","8.297","3.95",2024-11-02 22:45:00,"PSY1N905",2
"02/11/2024","23:00:00","22.20","-1.130","2.044",-0.47,"1.00","-3.80","-0.15","8.297","3.95",2024-11-02 23:00:00,"PSY1N905",2
"02/11/2024","23:15:00","22.64","-1.087","2.035",-0.45,"1.00","-3.80","-0.14","8.283","3.95",2024-11-02 23:15:00,"PSY1N905",2
"02/11/2024","23:30:00","23.02","-1.162","2.120",-0.48,"1.00","-3.80","-0.15","8.269","3.95",2024-11-02 23:30:00,"PSY1N905",2
"02/11/2024","23:45:00","23.26","-1.178","2.130",-0.48,"1.00","-3.80","-0.15","8.262","3.95",2024-11-02 23:45:00,"PSY1N905",2
"03/11/2024","00:00:00","22.71","0.063","2.594",-0.45,"1.00","-3.80","0.00","8.279","3.95",2024-11-03,"PSY1N905",2
"03/11/2024","00:15:00","22.17","0.107","2.295",-0.37,"1.00","-3.80","0.01","8.301","3.95",2024-11-03 00:15:00,"PSY1N905",2
"03/11/2024","00:30:00","21.72","0.040","2.058",-0.32,"1.00","-3.80","0.00","8.315","3.95",2024-11-03 00:30:00,"PSY1N905",2
"03/11/2024","00:45:00","21.31","-0.062","1.893",-0.29,"1.00","-3.80","0.00","8.330","3.95",2024-11-03 00:45:00,"PSY1N905",2
"03/11/2024","01:00:00","20.86","0.083","1.767",-0.24,"1.00","-3.80","0.01","8.348","3.95",2024-11-03 01:00:00,"PSY1N905",2
"03/11/2024","01:15:00","20.46","-0.097","1.616",-0.23,"1.00","-3.80","-0.01","8.362","3.95",2024-11-03 01:15:00,"PSY1N905",2
"03/11/2024","01:30:00","20.21","-0.091","1.504",-0.2,"1.00","-3.80","-0.01","8.370","3.95",2024-11-03 01:30:00,"PSY1N905",2
"03/11/2024","01:45:00","19.89","-0.104","1.425",-0.18,"1.00","-3.80","-0.01","8.384","3.95",2024-11-03 01:45:00,"PSY1N905",2
"03/11/2024","02:00:00","19.78","-0.123","1.349",-0.16,"1.00","-3.80","-0.01","8.388","3.95",2024-11-03 02:00:00,"PSY1N905",2
"03/11/2024","02:15:00","19.65","-0.123","1.317",-0.15,"1.00","-3.80","-0.01","8.392","3.95",2024-11-03 02:15:00,"PSY1N905",2
"03/11/2024","02:30:00","19.42","-0.068","1.302",-0.14,"1.00","-3.80","0.00","8.399","3.95",2024-11-03 02:30:00,"PSY1N905",2
"03/11/2024","02:45:00","19.25","-0.118","1.201",-0.12,"1.00","-3.80","-0.01","8.406","3.94",2024-11-03 02:45:00,"PSY1N905",2
"03/11/2024","03:00:00","19.13","-0.049","1.242",-0.13,"1.00","-3.80","0.00","8.410","3.94",2024-11-03 03:00:00,"PSY1N905",2
"03/11/2024","03:15:00","19.06","-0.078","1.165",-0.11,"1.00","-3.80","-0.01","8.414","3.94",2024-11-03 03:15:00,"PSY1N905",2
"03/11/2024","03:30:00","19.02","-0.105","1.111",-0.1,"1.00","-3.80","-0.01","8.414","3.94",2024-11-03 03:30:00,"PSY1N905",2
"03/11/2024","03:45:00","18.96","-0.116","1.092",-0.09,"1.00","-3.80","-0.01","8.417","3.94",2024-11-03 03:45:00,"PSY1N905",2
"03/11/2024","04:00:00","18.91","-0.142","1.030",-0.08,"1.00","-3.80","-0.01","8.417","3.94",2024-11-03 04:00:00,"PSY1N905",2
"03/11/2024","04:15:00","18.84","-0.223","1.025",-0.09,"1.00","-3.80","-0.03","8.421","3.94",2024-11-03 04:15:00,"PSY1N905",2
"03/11/2024","04:30:00","18.85","-0.167","1.035",-0.08,"1.00","-3.80","-0.02","8.421","3.94",2024-11-03 04:30:00,"PSY1N905",2
"03/11/2024","04:45:00","18.66","-0.125","1.041",-0.08,"1.00","-3.80","-0.01","8.428","3.94",2024-11-03 04:45:00,"PSY1N905",2
"03/11/2024","05:00:00","18.63","-0.163","0.990",-0.07,"1.00","-3.80","-0.02","8.428","3.94",2024-11-03 05:00:00,"PSY1N905",2
"03/11/2024","05:15:00","18.49","-0.108","0.989",-0.06,"1.00","-3.80","-0.01","8.436","3.94",2024-11-03 05:15:00,"PSY1N905",2
"03/11/2024","05:30:00","18.51","-0.227","0.930",-0.06,"1.00","-3.80","-0.03","8.432","3.94",2024-11-03 05:30:00,"PSY1N905",2
"03/11/2024","05:45:00","18.59","-0.187","0.905",-0.05,"1.00","-3.80","-0.02","8.432","3.94",2024-11-03 05:45:00,"PSY1N905",2
"03/11/2024","06:00:00","18.64","-0.179","0.876",-0.04,"1.00","-3.80","-0.02","8.428","3.94",2024-11-03 06:00:00,"PSY1N905",2
"03/11/2024","06:15:00","18.60","-0.183","0.891",-0.04,"1.00","-3.80","-0.02","8.428","3.94",2024-11-03 06:15:00,"PSY1N905",2
"03/11/2024","06:30:00","18.65","-0.222","0.879",-0.04,"1.00","-3.80","-0.03","8.428","3.93",2024-11-03 06:30:00,"PSY1N905",2
"03/11/2024","06:45:00","18.62","-0.100","0.830",-0.01,"1.00","-3.80","-0.01","8.428","3.93",2024-11-03 06:45:00,"PSY1N905",2
"03/11/2024","07:00:00","18.67","-0.253","0.817",-0.03,"1.00","-3.80","-0.03","8.428","3.93",2024-11-03 07:00:00,"PSY1N905",2
"03/11/2024","07:15:00","18.68","-0.224","0.825",-0.02,"1.00","-3.80","-0.03","8.428","3.93",2024-11-03 07:15:00,"PSY1N905",2
