Serial Number:,PSY1N903
APP Serial #:,03000C30
Head Serial #:,4045
App Ver:,R1-7-8
COM Ver:,R2-6-8
Instrument Name:,
Instrument Comment:,
Cooling Time:,10,seconds
Waiting Time:,6,seconds
Warming Duration:,0,seconds
Wait before measurement:,15,seconds
Chamber Heating Duration:,0,seconds
Chamber Heating Schedule:,continuous 
C1:,0.0270
C2:,0.3250
Date,Time,Chamber Temperature (°C),dT (µV),Wet Bulb Depression (µV),Corrected Water Potential (MPa),Intercept,Slope,EDBO,Correction for dT (MPa),Correction Factor,Internal Battery Voltage (V),Internal Battery Temperature (°C),External Power Supply Present,External Power Supply Voltage (V),External Power Supply Current (mA),Diagnostic Comment
28/10/2024,00:00:00,22.95,0.056,3.358,-0.66,1.00,-3.80,-0.287,0.00,8.272,4.15,25.50 ,not present ,0.00 ,0.00 ,
28/10/2024,00:15:00,22.34,0.018,2.739,-0.51,1.00,-3.80,-0.171,0.00,8.294,4.15,24.70 ,not present ,0.00 ,0.00 ,
28/10/2024,00:30:00,21.82,-0.065,2.313,-0.41,1.00,-3.80,-0.224,0.00,8.312,4.15,24.10 ,not present ,0.00 ,0.00 ,
28/10/2024,00:45:00,21.40,-0.068,2.023,-0.33,1.00,-3.80,-0.231,0.00,8.326,4.14,23.50 ,not present ,0.00 ,0.00 ,
28/10/2024,01:00:00,21.05,-0.071,1.882,-0.30,1.00,-3.80,-0.078,0.00,8.341,4.14,23.20 ,not present ,0.00 ,0.00 ,
28/10/2024,01:15:00,20.70,-0.027,1.674,-0.23,1.00,-3.80,-0.181,0.00,8.352,4.14,22.80 ,not present ,0.00 ,0.00 ,
28/10/2024,01:30:00,20.46,-0.199,1.546,-0.22,1.00,-3.80,-0.217,-0.02,8.362,4.14,22.60 ,not present ,0.00 ,0.00 ,
28/10/2024,01:45:00,20.32,-0.209,1.464,-0.20,1.00,-3.80,-0.145,-0.02,8.366,4.14,22.20 ,not present ,0.00 ,0.00 ,
28/10/2024,02:00:00,20.22,-0.372,1.390,-0.20,1.00,-3.80,-0.173,-0.05,8.370,4.14,22.10 ,not present ,0.00 ,0.00 ,
28/10/2024,02:15:00,20.15,-0.231,1.300,-0.16,1.00,-3.80,-0.127,-0.03,8.373,4.14,22.00 ,not present ,0.00 ,0.00 ,
28/10/2024,02:30:00,20.12,-0.275,1.190,-0.13,1.00,-3.80,-0.165,-0.03,8.373,4.14,21.90 ,not present ,0.00 ,0.00 ,
28/10/2024,02:45:00,20.09,-0.252,1.125,-0.11,1.00,-3.80,-0.228,-0.03,8.377,4.13,21.80 ,not present ,0.00 ,0.00 ,
28/10/2024,03:00:00,20.09,-0.379,1.043,-0.10,1.00,-3.80,-0.080,-0.05,8.377,4.13,21.70 ,not present ,0.00 ,0.00 ,
28/10/2024,03:15:00,20.10,-0.438,0.971,-0.09,1.00,-3.80,-0.182,-0.06,8.373,4.13,21.50 ,not present ,0.00 ,0.00 ,
28/10/2024,03:30:00,20.07,-0.422,0.930,-0.07,1.00,-3.80,-0.142,-0.05,8.377,4.13,21.80 ,not present ,0.00 ,0.00 ,
28/10/2024,03:45:00,19.97,-0.439,0.867,-0.06,1.00,-3.80,-0.081,-0.06,8.381,4.13,21.40 ,not present ,0.00 ,0.00 ,
28/10/2024,04:00:00,19.92,-0.391,0.827,-0.04,1.00,-3.80,-0.115,-0.05,8.381,4.13,21.40 ,not present ,0.00 ,0.00 ,
28/10/2024,04:15:00,19.88,-0.528,0.796,-0.05,1.00,-3.80,-0.066,-0.07,8.384,4.13,21.40 ,not present ,0.00 ,0.00 ,
28/10/2024,04:30:00,19.83,-0.475,0.761,-0.03,1.00,-3.80,-0.033,-0.06,8.384,4.13,21.20 ,not present ,0.00 ,0.00 ,
28/10/2024,04:45:00,19.76,-0.437,0.717,-0.01,1.00,-3.80,0.044,-0.06,8.388,4.13,21.40 ,not present ,0.00 ,0.00 ,
28/10/2024,05:00:00,19.74,-0.476,0.683,-0.01,1.00,-3.80,0.000,-0.06,8.388,4.13,21.20 ,not present ,0.00 ,0.00 ,
28/10/2024,05:15:00,19.74,-0.426,0.000,0.00,1.00,-3.80,-0.023,-0.05,8.388,4.12,21.10 ,not present ,0.00 ,0.00 ,
28/10/2024,05:30:00,19.72,-0.605,0.622,-0.01,1.00,-3.80,-0.022,-0.08,8.388,4.12,21.20 ,not present ,0.00 ,0.00 ,
28/10/2024,05:45:00,19.70,-0.623,0.583,0.00,1.00,-3.80,0.024,-0.08,8.388,4.12,21.10 ,not present ,0.00 ,0.00 ,
28/10/2024,06:00:00,19.63,-0.449,0.000,0.00,1.00,-3.80,0.049,-0.06,8.392,4.12,21.10 ,not present ,0.00 ,0.00 ,
28/10/2024,06:15:00,19.48,-0.191,0.000,0.00,1.00,-3.80,0.025,-0.02,8.399,4.12,20.90 ,not present ,0.00 ,0.00 ,
28/10/2024,06:30:00,19.39,-0.426,0.000,0.00,1.00,-3.80,-0.015,-0.05,8.403,4.12,20.90 ,not present ,0.00 ,0.00 ,
28/10/2024,06:45:00,19.33,-0.500,0.000,0.00,1.00,-3.80,0.060,-0.06,8.403,4.12,20.90 ,not present ,0.00 ,0.00 ,
28/10/2024,07:00:00,19.31,-0.458,0.000,0.00,1.00,-3.80,-0.025,-0.06,8.403,4.12,20.80 ,not present ,0.00 ,0.00 ,
28/10/2024,07:15:00,19.20,-0.341,0.000,0.00,1.00,-3.80,0.095,-0.04,8.406,4.12,20.80 ,not present ,0.00 ,0.00 ,
28/10/2024,07:30:00,19.04,-0.427,0.000,0.00,1.00,-3.80,0.225,-0.05,8.414,4.11,20.80 ,not present ,0.00 ,0.00 ,
28/10/2024,07:45:00,19.04,-0.504,0.000,0.00,1.00,-3.80,0.086,-0.06,8.414,4.11,20.70 ,not present ,0.00 ,0.00 ,
28/10/2024,08:00:00,19.46,-2.104,0.545,-0.19,1.00,-3.80,-0.638,-0.28,8.399,4.11,20.90 ,not present ,0.00 ,0.00 ,
28/10/2024,08:15:00,20.19,-2.444,0.829,-0.32,1.00,-3.80,-0.466,-0.33,8.373,4.11,21.90 ,not present ,0.00 ,0.00 ,
28/10/2024,08:30:00,20.61,-1.554,1.132,-0.28,1.00,-3.80,-0.460,-0.21,8.355,4.11,22.60 ,not present ,0.00 ,0.00 ,
28/10/2024,08:45:00,21.13,-1.357,1.775,-0.44,1.00,-3.80,-0.641,-0.18,8.337,4.11,23.10 ,not present ,0.00 ,0.00 ,
28/10/2024,09:00:00,21.58,-1.264,1.884,-0.45,1.00,-3.80,-0.681,-0.17,8.323,4.11,23.70 ,not present ,0.00 ,0.00 ,
28/10/2024,09:15:00,21.86,-1.370,2.513,-0.64,1.00,-3.80,-0.725,-0.18,8.312,4.11,24.20 ,not present ,0.00 ,0.00 ,
28/10/2024,09:30:00,22.18,-0.847,2.264,-0.49,1.00,-3.80,-0.532,-0.11,8.301,4.11,24.70 ,not present ,0.00 ,0.00 ,
28/10/2024,09:45:00,22.39,-1.452,2.092,-0.52,1.00,-3.80,-0.659,-0.19,8.294,4.11,24.60 ,not present ,0.00 ,0.00 ,
28/10/2024,10:00:00,22.71,-1.921,2.320,-0.64,1.00,-3.80,-0.955,-0.26,8.279,4.10,25.20 ,not present ,0.00 ,0.00 ,
28/10/2024,10:15:00,23.05,-1.644,2.580,-0.67,1.00,-3.80,-0.888,-0.22,8.269,4.10,25.50 ,not present ,0.00 ,0.00 ,
28/10/2024,10:30:00,23.37,-1.374,2.592,-0.63,1.00,-3.80,-0.648,-0.18,8.258,4.10,25.90 ,not present ,0.00 ,0.00 ,
28/10/2024,10:45:00,23.61,-1.786,2.568,-0.68,1.00,-3.80,-0.802,-0.24,8.247,4.10,26.20 ,not present ,0.00 ,0.00 ,
28/10/2024,11:00:00,23.95,-1.839,2.975,-0.79,1.00,-3.80,-0.851,-0.24,8.237,4.10,26.60 ,not present ,0.00 ,0.00 ,
28/10/2024,11:15:00,24.52,-2.295,2.588,-0.73,1.00,-3.80,-1.028,-0.30,8.215,4.10,27.00 ,not present ,0.00 ,0.00 ,
28/10/2024,11:30:00,25.22,-2.381,3.148,-0.88,1.00,-3.80,-1.089,-0.31,8.191,4.10,27.50 ,not present ,0.00 ,0.00 ,
28/10/2024,11:45:00,25.98,-2.719,2.716,-0.79,1.00,-3.80,-1.229,-0.36,8.166,4.10,28.60 ,not present ,0.00 ,0.00 ,
28/10/2024,12:00:00,26.95,-1.505,3.010,-0.68,1.00,-3.80,-0.533,-0.20,8.130,4.09,29.40 ,not present ,0.00 ,0.00 ,
28/10/2024,12:15:00,27.19,-2.609,3.231,-0.88,1.00,-3.80,-1.404,-0.34,8.123,4.09,30.10 ,not present ,0.00 ,0.00 ,
28/10/2024,12:30:00,27.28,-1.666,3.656,-0.86,1.00,-3.80,-0.886,-0.22,8.121,4.09,30.50 ,not present ,0.00 ,0.00 ,
28/10/2024,12:45:00,27.19,-1.843,3.658,-0.89,1.00,-3.80,-1.053,-0.24,8.123,4.09,30.70 ,not present ,0.00 ,0.00 ,
28/10/2024,13:00:00,27.08,-1.172,4.171,-0.93,1.00,-3.80,-0.737,-0.15,8.128,4.09,30.70 ,not present ,0.00 ,0.00 ,
28/10/2024,13:15:00,27.35,-2.157,3.936,-0.99,1.00,-3.80,-1.021,-0.28,8.116,4.09,31.00 ,not present ,0.00 ,0.00 ,
28/10/2024,13:30:00,27.37,-1.646,3.994,-0.94,1.00,-3.80,-0.840,-0.21,8.116,4.09,31.00 ,not present ,0.00 ,0.00 ,
28/10/2024,13:45:00,27.23,-1.208,4.282,-0.96,1.00,-3.80,-0.735,-0.16,8.121,4.09,30.90 ,not present ,0.00 ,0.00 ,
28/10/2024,14:00:00,27.27,-1.392,4.109,-0.94,1.00,-3.80,-0.786,-0.18,8.121,4.09,31.00 ,not present ,0.00 ,0.00 ,
28/10/2024,14:15:00,27.10,-1.219,3.981,-0.89,1.00,-3.80,-0.655,-0.16,8.123,4.09,30.80 ,not present ,0.00 ,0.00 ,
28/10/2024,14:30:00,27.14,-1.258,3.964,-0.89,1.00,-3.80,-0.776,-0.16,8.123,4.09,30.80 ,not present ,0.00 ,0.00 ,
28/10/2024,14:45:00,26.91,-1.074,4.313,-0.95,1.00,-3.80,-0.654,-0.14,8.130,4.08,30.70 ,not present ,0.00 ,0.00 ,
28/10/2024,15:00:00,26.86,-1.409,4.082,-0.94,1.00,-3.80,-0.800,-0.18,8.134,4.08,30.70 ,not present ,0.00 ,0.00 ,
28/10/2024,15:15:00,25.95,-0.995,4.001,-0.89,1.00,-3.80,-0.688,-0.13,8.166,4.08,30.20 ,not present ,0.00 ,0.00 ,
28/10/2024,15:30:00,25.58,-1.609,3.695,-0.91,1.00,-3.80,-0.926,-0.21,8.180,4.08,29.80 ,not present ,0.00 ,0.00 ,
28/10/2024,15:45:00,25.28,-1.384,3.729,-0.89,1.00,-3.80,-0.724,-0.18,8.191,4.08,29.50 ,not present ,0.00 ,0.00 ,
28/10/2024,16:00:00,25.13,-1.808,3.379,-0.86,1.00,-3.80,-0.840,-0.24,8.194,4.08,29.10 ,not present ,0.00 ,0.00 ,
28/10/2024,16:15:00,25.22,-1.620,3.471,-0.86,1.00,-3.80,-0.805,-0.21,8.191,4.08,28.90 ,not present ,0.00 ,0.00 ,
28/10/2024,16:30:00,25.23,-1.676,3.644,-0.91,1.00,-3.80,-0.937,-0.22,8.191,4.08,28.70 ,not present ,0.00 ,0.00 ,
28/10/2024,16:45:00,24.89,-1.907,3.634,-0.95,1.00,-3.80,-0.854,-0.25,8.205,4.08,28.60 ,not present ,0.00 ,0.00 ,
28/10/2024,17:00:00,23.87,0.053,4.504,-0.95,1.00,-3.80,-0.266,0.00,8.240,4.11,37.00 ,present ,11.88 ,150.60 ,
28/10/2024,17:15:00,24.09,-1.748,3.152,-0.82,1.00,-3.80,-0.512,-0.23,8.233,4.12,39.00 ,present ,11.86 ,151.80 ,
28/10/2024,17:30:00,24.44,-1.883,3.121,-0.82,1.00,-3.80,-0.631,-0.25,8.219,4.14,39.80 ,present ,11.82 ,152.10 ,
28/10/2024,17:45:00,24.56,-0.600,4.133,-0.91,1.00,-3.80,-0.216,-0.08,8.215,4.16,40.70 ,present ,11.81 ,150.89 ,
28/10/2024,18:00:00,24.32,-1.192,3.500,-0.83,1.00,-3.80,-0.565,-0.16,8.222,4.18,40.40 ,present ,11.79 ,147.30 ,
28/10/2024,18:15:00,24.30,-1.065,3.449,-0.80,1.00,-3.80,-0.502,-0.14,8.222,4.19,39.90 ,present ,11.80 ,122.10 ,
28/10/2024,18:30:00,23.98,-1.619,3.508,-0.90,1.00,-3.80,-0.737,-0.21,8.237,4.19,33.80 ,present ,11.83 ,52.20 ,
28/10/2024,18:45:00,24.03,-0.929,3.602,-0.83,1.00,-3.80,-0.664,-0.12,8.233,4.19,31.50 ,present ,11.86 ,43.20 ,
28/10/2024,19:00:00,23.80,-0.696,3.814,-0.86,1.00,-3.80,-0.393,-0.09,8.240,4.19,30.40 ,present ,11.88 ,41.70 ,
28/10/2024,19:15:00,23.61,-1.013,3.667,-0.87,1.00,-3.80,-0.576,-0.13,8.247,4.19,29.50 ,present ,11.88 ,41.70 ,
28/10/2024,19:30:00,23.44,-1.037,4.142,-1.01,1.00,-3.80,-0.560,-0.14,8.254,4.19,29.20 ,present ,11.88 ,41.40 ,
28/10/2024,19:45:00,23.26,-1.153,3.757,-0.93,1.00,-3.80,-0.558,-0.15,8.262,4.19,28.70 ,present ,11.88 ,41.10 ,
28/10/2024,20:00:00,23.29,-1.125,3.628,-0.89,1.00,-3.80,-0.611,-0.15,8.262,4.19,28.60 ,present ,11.88 ,41.40 ,
28/10/2024,20:15:00,23.20,-1.474,4.184,-1.09,1.00,-3.80,-0.746,-0.19,8.262,4.19,28.60 ,present ,11.88 ,41.70 ,
28/10/2024,20:30:00,23.11,-1.015,3.910,-0.95,1.00,-3.80,-0.511,-0.13,8.265,4.19,28.50 ,present ,11.88 ,41.10 ,
28/10/2024,20:45:00,23.06,-0.643,4.029,-0.94,1.00,-3.80,-0.369,-0.08,8.269,4.19,28.20 ,present ,11.88 ,41.10 ,
28/10/2024,21:00:00,23.02,-0.365,3.896,-0.86,1.00,-3.80,-0.263,-0.04,8.269,4.19,28.10 ,present ,11.88 ,41.10 ,
28/10/2024,21:15:00,22.95,-0.842,4.295,-1.04,1.00,-3.80,-0.488,-0.11,8.272,4.19,28.10 ,present ,11.88 ,40.80 ,
28/10/2024,21:30:00,22.72,-0.913,4.051,-0.99,1.00,-3.80,-0.531,-0.12,8.279,4.19,27.90 ,present ,11.88 ,40.80 ,
28/10/2024,21:45:00,22.82,-1.782,3.658,-1.00,1.00,-3.80,-0.737,-0.24,8.276,4.19,27.90 ,present ,11.84 ,40.80 ,
28/10/2024,22:00:00,23.38,-1.617,3.846,-1.01,1.00,-3.80,-0.748,-0.21,8.258,4.19,28.10 ,present ,11.84 ,41.10 ,
28/10/2024,22:15:00,23.56,-0.931,3.992,-0.95,1.00,-3.80,-0.526,-0.12,8.251,4.19,28.10 ,present ,11.88 ,40.80 ,
28/10/2024,22:30:00,23.52,-1.555,3.970,-1.03,1.00,-3.80,-0.734,-0.21,8.251,4.19,28.50 ,present ,11.85 ,41.40 ,
28/10/2024,22:45:00,23.52,-1.351,3.974,-1.00,1.00,-3.80,-0.709,-0.18,8.251,4.19,28.40 ,present ,11.84 ,40.50 ,
28/10/2024,23:00:00,23.33,-0.820,4.336,-1.04,1.00,-3.80,-0.493,-0.11,8.258,4.19,28.50 ,present ,11.84 ,41.10 ,
28/10/2024,23:15:00,23.27,-1.569,3.866,-1.01,1.00,-3.80,-0.729,-0.21,8.262,4.19,28.30 ,present ,11.84 ,40.80 ,
28/10/2024,23:30:00,23.50,-1.517,3.893,-1.00,1.00,-3.80,-0.796,-0.20,8.251,4.19,28.40 ,present ,11.84 ,40.80 ,
28/10/2024,23:45:00,23.64,-1.658,3.846,-1.01,1.00,-3.80,-0.797,-0.22,8.247,4.19,28.30 ,present ,11.85 ,41.40 ,
29/10/2024,00:00:00,23.00,-0.083,4.054,-0.87,1.00,-3.80,-0.210,-0.01,8.269,4.19,27.80 ,present ,11.84 ,40.20 ,
29/10/2024,00:15:00,22.43,-0.116,3.322,-0.69,1.00,-3.80,-0.327,-0.01,8.290,4.19,27.10 ,present ,11.84 ,40.20 ,
29/10/2024,00:30:00,22.01,0.050,2.822,-0.53,1.00,-3.80,-0.189,0.00,8.305,4.19,26.50 ,present ,11.84 ,39.90 ,
29/10/2024,00:45:00,21.63,-0.120,2.475,-0.46,1.00,-3.80,-0.233,-0.01,8.319,4.19,26.00 ,present ,11.84 ,40.20 ,
29/10/2024,01:00:00,21.19,0.015,2.533,-0.47,1.00,-3.80,-0.265,0.00,8.337,4.19,25.60 ,present ,11.84 ,40.50 ,
29/10/2024,01:15:00,20.78,-0.122,1.964,-0.33,1.00,-3.80,-0.205,-0.01,8.352,4.19,25.00 ,present ,11.84 ,40.20 ,
29/10/2024,01:30:00,20.51,-0.102,1.817,-0.29,1.00,-3.80,-0.274,-0.01,8.359,4.19,24.60 ,present ,11.84 ,40.50 ,
29/10/2024,01:45:00,20.23,0.047,1.740,-0.25,1.00,-3.80,-0.185,0.00,8.370,4.19,24.30 ,present ,11.84 ,39.90 ,
29/10/2024,02:00:00,20.01,-0.227,1.579,-0.24,1.00,-3.80,-0.145,-0.03,8.377,4.19,24.10 ,present ,11.84 ,39.90 ,
29/10/2024,02:15:00,19.92,-0.317,1.523,-0.24,1.00,-3.80,-0.212,-0.04,8.381,4.19,23.70 ,present ,11.84 ,40.20 ,
29/10/2024,02:30:00,19.81,-0.304,1.434,-0.21,1.00,-3.80,-0.225,-0.04,8.384,4.19,23.70 ,present ,11.84 ,40.20 ,
29/10/2024,02:45:00,19.74,-0.330,1.328,-0.18,1.00,-3.80,-0.162,-0.04,8.388,4.19,23.40 ,present ,11.84 ,39.90 ,
29/10/2024,03:00:00,19.69,-0.268,1.284,-0.16,1.00,-3.80,-0.024,-0.03,8.392,4.19,23.40 ,present ,11.80 ,40.20 ,
29/10/2024,03:15:00,19.58,-0.264,1.232,-0.15,1.00,-3.80,-0.186,-0.03,8.395,4.19,23.40 ,present ,11.80 ,40.20 ,
29/10/2024,03:30:00,19.53,-0.432,1.213,-0.17,1.00,-3.80,-0.186,-0.05,8.395,4.19,23.20 ,present ,11.80 ,40.50 ,
29/10/2024,03:45:00,19.51,-0.204,1.186,-0.13,1.00,-3.80,-0.077,-0.02,8.395,4.19,23.40 ,present ,11.80 ,40.50 ,
29/10/2024,04:00:00,19.38,0.067,1.179,-0.09,1.00,-3.80,-0.110,0.00,8.403,4.19,23.20 ,present ,11.80 ,40.50 ,
29/10/2024,04:15:00,19.23,-0.076,1.138,-0.10,1.00,-3.80,-0.036,-0.01,8.406,4.19,23.10 ,present ,11.80 ,40.20 ,
29/10/2024,04:30:00,19.13,-0.335,1.136,-0.13,1.00,-3.80,-0.140,-0.04,8.410,4.19,22.90 ,present ,11.80 ,39.90 ,
29/10/2024,04:45:00,19.05,-0.374,1.019,-0.10,1.00,-3.80,-0.063,-0.05,8.414,4.19,22.90 ,present ,11.80 ,39.90 ,
29/10/2024,05:00:00,19.01,-0.374,0.985,-0.09,1.00,-3.80,-0.042,-0.05,8.414,4.19,22.60 ,present ,11.80 ,40.50 ,
29/10/2024,05:15:00,18.93,-0.312,0.992,-0.09,1.00,-3.80,-0.067,-0.04,8.417,4.19,22.80 ,present ,11.80 ,40.20 ,
29/10/2024,05:30:00,18.82,-0.272,0.958,-0.07,1.00,-3.80,-0.052,-0.03,8.421,4.19,22.60 ,present ,11.80 ,40.20 ,
29/10/2024,05:45:00,18.69,-0.314,0.981,-0.09,1.00,-3.80,-0.162,-0.04,8.428,4.19,22.30 ,present ,11.80 ,39.90 ,
29/10/2024,06:00:00,18.63,-0.389,0.962,-0.09,1.00,-3.80,-0.048,-0.05,8.428,4.19,22.30 ,present ,11.80 ,39.90 ,
29/10/2024,06:15:00,18.64,-0.430,0.859,-0.06,1.00,-3.80,-0.148,-0.05,8.428,4.19,22.30 ,present ,11.80 ,40.50 ,
29/10/2024,06:30:00,18.65,-0.475,0.823,-0.06,1.00,-3.80,-0.029,-0.06,8.428,4.19,22.40 ,present ,11.80 ,40.20 ,
29/10/2024,06:45:00,18.61,-0.413,0.787,-0.04,1.00,-3.80,0.046,-0.05,8.428,4.19,22.50 ,present ,11.77 ,40.50 ,
29/10/2024,07:00:00,18.57,-0.278,0.797,-0.02,1.00,-3.80,-0.110,-0.03,8.432,4.19,22.20 ,present ,11.77 ,40.50 ,
29/10/2024,07:15:00,18.46,-0.155,0.917,-0.05,1.00,-3.80,0.081,-0.02,8.436,4.19,22.10 ,present ,11.77 ,40.50 ,
29/10/2024,07:30:00,18.21,-0.356,1.068,-0.13,1.00,-3.80,-0.126,-0.04,8.443,4.19,22.20 ,present ,11.77 ,40.50 ,
29/10/2024,07:45:00,18.02,-0.380,1.270,-0.20,1.00,-3.80,-0.154,-0.05,8.451,4.19,22.20 ,present ,11.77 ,40.50 ,
29/10/2024,08:00:00,18.48,-1.330,0.743,-0.15,1.00,-3.80,-0.544,-0.18,8.436,4.19,22.20 ,present ,11.77 ,40.80 ,
29/10/2024,08:15:00,19.22,-1.229,1.102,-0.24,1.00,-3.80,-0.384,-0.16,8.406,4.19,23.00 ,present ,11.78 ,41.40 ,
29/10/2024,08:30:00,19.84,-1.845,1.753,-0.52,1.00,-3.80,-0.809,-0.25,8.384,4.19,23.70 ,present ,11.74 ,41.70 ,
29/10/2024,08:45:00,20.26,-1.636,2.338,-0.66,1.00,-3.80,-0.813,-0.22,8.370,4.19,24.50 ,present ,11.78 ,41.40 ,
29/10/2024,09:00:00,20.49,-1.191,2.846,-0.75,1.00,-3.80,-0.574,-0.16,8.362,4.19,25.00 ,present ,11.78 ,41.70 ,
29/10/2024,09:15:00,20.85,-1.624,2.748,-0.77,1.00,-3.80,-0.722,-0.22,8.348,4.19,25.40 ,present ,11.78 ,41.70 ,
29/10/2024,09:30:00,21.28,-1.564,2.701,-0.74,1.00,-3.80,-0.692,-0.21,8.333,4.19,25.80 ,present ,11.74 ,41.40 ,
29/10/2024,09:45:00,21.77,-2.183,2.693,-0.81,1.00,-3.80,-0.888,-0.29,8.315,4.19,26.20 ,present ,11.78 ,41.70 ,
29/10/2024,10:00:00,22.67,-2.588,3.071,-0.95,1.00,-3.80,-1.157,-0.35,8.283,4.19,27.00 ,present ,11.78 ,41.70 ,
29/10/2024,10:15:00,23.33,-1.487,3.339,-0.85,1.00,-3.80,-0.718,-0.20,8.258,4.19,27.90 ,present ,11.78 ,41.70 ,
29/10/2024,10:30:00,23.44,-0.881,3.477,-0.81,1.00,-3.80,-0.552,-0.11,8.254,4.19,28.40 ,present ,11.78 ,41.40 ,
29/10/2024,10:45:00,23.31,-1.854,3.365,-0.91,1.00,-3.80,-0.886,-0.25,8.258,4.19,28.70 ,present ,11.78 ,41.40 ,
29/10/2024,11:00:00,23.34,-0.345,4.431,-1.00,1.00,-3.80,-0.413,-0.04,8.258,4.19,28.70 ,present ,11.77 ,40.80 ,
29/10/2024,11:15:00,23.51,-2.057,3.813,-1.06,1.00,-3.80,-0.979,-0.27,8.251,4.19,29.10 ,present ,11.77 ,40.80 ,
29/10/2024,11:30:00,23.90,-2.556,3.376,-0.99,1.00,-3.80,-1.171,-0.34,8.237,4.19,29.30 ,present ,11.77 ,40.50 ,
29/10/2024,11:45:00,24.24,-1.973,3.621,-0.97,1.00,-3.80,-0.968,-0.26,8.226,4.19,29.70 ,present ,11.77 ,40.80 ,
29/10/2024,12:00:00,24.44,-2.111,3.488,-0.95,1.00,-3.80,-0.972,-0.28,8.219,4.19,30.00 ,present ,11.77 ,40.80 ,
29/10/2024,12:15:00,24.49,-1.403,6.389,-1.63,1.00,-3.80,-0.711,-0.18,8.219,4.19,30.30 ,present ,11.77 ,40.80 ,
29/10/2024,12:30:00,24.73,-2.643,3.583,-1.04,1.00,-3.80,-1.064,-0.35,8.208,4.19,30.40 ,present ,11.77 ,40.80 ,
29/10/2024,12:45:00,25.30,-2.083,3.833,-1.01,1.00,-3.80,-0.910,-0.27,8.187,4.19,30.60 ,present ,11.77 ,40.80 ,
29/10/2024,13:00:00,25.79,-2.697,3.940,-1.11,1.00,-3.80,-1.154,-0.36,8.173,4.19,31.20 ,present ,11.74 ,41.10 ,
29/10/2024,13:15:00,26.06,-1.837,4.259,-1.07,1.00,-3.80,-0.851,-0.24,8.161,4.19,31.20 ,present ,11.74 ,41.10 ,
29/10/2024,13:30:00,26.87,-1.558,4.462,-1.06,1.00,-3.80,-0.841,-0.20,8.134,4.19,31.90 ,present ,11.77 ,41.10 ,
29/10/2024,13:45:00,27.07,-1.252,4.418,-1.00,1.00,-3.80,-0.688,-0.16,8.128,4.19,32.40 ,present ,11.77 ,41.10 ,
29/10/2024,14:00:00,26.45,-2.017,4.798,-1.22,1.00,-3.80,-1.089,-0.26,8.148,4.19,32.30 ,present ,11.77 ,40.80 ,
29/10/2024,14:15:00,26.92,-1.626,4.687,-1.12,1.00,-3.80,-0.681,-0.21,8.130,4.19,32.40 ,present ,11.77 ,40.80 ,
29/10/2024,14:30:00,26.84,-1.617,4.837,-1.16,1.00,-3.80,-0.747,-0.21,8.134,4.19,32.40 ,present ,11.74 ,41.10 ,
29/10/2024,14:45:00,26.77,-0.860,5.125,-1.13,1.00,-3.80,-0.474,-0.11,8.137,4.19,32.20 ,present ,11.77 ,40.80 ,
29/10/2024,15:00:00,26.71,-1.768,4.700,-1.15,1.00,-3.80,-0.978,-0.23,8.137,4.19,32.40 ,present ,11.77 ,41.10 ,
29/10/2024,15:15:00,26.26,-1.623,4.778,-1.16,1.00,-3.80,-0.975,-0.21,8.154,4.19,32.30 ,present ,11.77 ,40.80 ,
29/10/2024,15:30:00,25.89,-2.242,4.189,-1.11,1.00,-3.80,-1.107,-0.30,8.168,4.19,32.09 ,present ,11.77 ,40.50 ,
29/10/2024,15:45:00,25.88,-2.127,4.190,-1.09,1.00,-3.80,-0.938,-0.28,8.168,4.19,32.00 ,present ,11.74 ,40.80 ,
29/10/2024,16:00:00,25.69,-2.186,4.384,-1.16,1.00,-3.80,-0.905,-0.29,8.175,4.19,31.80 ,present ,11.74 ,41.10 ,
29/10/2024,16:15:00,26.04,-2.047,4.555,-1.17,1.00,-3.80,-0.917,-0.27,8.161,4.19,31.60 ,present ,11.74 ,40.80 ,
29/10/2024,16:30:00,26.17,-1.721,4.522,-1.12,1.00,-3.80,-0.956,-0.23,8.159,4.19,31.80 ,present ,11.74 ,41.10 ,
29/10/2024,16:45:00,25.84,-0.813,5.105,-1.15,1.00,-3.80,-0.645,-0.10,8.168,4.19,31.60 ,present ,11.74 ,41.10 ,
29/10/2024,17:00:00,25.49,-0.030,4.418,-0.88,1.00,-3.80,-0.267,0.00,8.184,4.19,31.20 ,present ,11.74 ,40.80 ,
29/10/2024,17:15:00,25.22,-0.870,4.209,-0.95,1.00,-3.80,-0.398,-0.11,8.191,4.19,30.80 ,present ,11.74 ,40.80 ,
29/10/2024,17:30:00,25.18,-1.203,4.391,-1.04,1.00,-3.80,-0.708,-0.16,8.194,4.19,30.60 ,present ,11.74 ,40.80 ,
29/10/2024,17:45:00,25.06,-1.295,4.158,-1.00,1.00,-3.80,-0.805,-0.17,8.198,4.19,30.40 ,present ,11.73 ,40.50 ,
29/10/2024,18:00:00,24.67,-1.389,4.279,-1.05,1.00,-3.80,-0.697,-0.18,8.212,4.19,30.10 ,present ,11.74 ,41.10 ,
29/10/2024,18:15:00,24.48,-0.876,4.292,-1.00,1.00,-3.80,-0.585,-0.11,8.219,4.19,29.90 ,present ,11.74 ,40.80 ,
