Serial Number:,PSY1N909
APP Serial #:,03000C42
Head Serial #:,4085
App Ver:,R1-7-8
COM Ver:,R2-6-8
Instrument Name:,2p 
Instrument Comment:,
Cooling Time:,10,seconds
Waiting Time:,6,seconds
Warming Duration:,0,seconds
Wait before measurement:,15,seconds
Chamber Heating Duration:,0,seconds
Chamber Heating Schedule:,continuous 
C1:,0.0270
C2:,0.3250
Date,Time,Chamber Temperature (°C),dT (µV),Wet Bulb Depression (µV),Corrected Water Potential (MPa),Intercept,Slope,EDBO,Correction for dT (MPa),Correction Factor,Internal Battery Voltage (V),Internal Battery Temperature (°C),External Power Supply Present,External Power Supply Voltage (V),External Power Supply Current (mA),Diagnostic Comment
28/10/2024,01:30:00,20.54,-0.079,1.200,-0.10,1.00,-3.80,-0.462,-0.01,8.359,4.15,22.90 ,present ,24.06 ,21.00 ,
28/10/2024,01:45:00,20.41,-0.148,1.179,-0.11,1.00,-3.80,-0.547,-0.02,8.362,4.15,22.80 ,present ,24.06 ,21.00 ,
28/10/2024,02:00:00,20.32,-0.119,1.098,-0.08,1.00,-3.80,-0.417,-0.01,8.366,4.15,22.50 ,present ,24.06 ,21.00 ,
28/10/2024,02:15:00,20.24,-0.152,1.035,-0.07,1.00,-3.80,-0.379,-0.02,8.370,4.15,22.50 ,present ,24.06 ,21.30 ,
28/10/2024,02:30:00,20.21,-0.222,0.955,-0.05,1.00,-3.80,-0.297,-0.03,8.370,4.15,22.50 ,present ,24.06 ,21.00 ,
28/10/2024,02:45:00,20.18,-0.258,0.924,-0.05,1.00,-3.80,-0.275,-0.03,8.373,4.15,22.20 ,present ,24.06 ,21.00 ,
28/10/2024,03:00:00,20.20,-0.333,0.861,-0.04,1.00,-3.80,-0.352,-0.04,8.370,4.15,22.20 ,present ,24.06 ,21.00 ,
28/10/2024,03:15:00,20.20,-0.209,0.826,-0.01,1.00,-3.80,-0.288,-0.02,8.370,4.15,22.40 ,present ,24.06 ,20.70 ,
28/10/2024,03:30:00,20.18,-0.196,0.787,0.00,1.00,-3.80,-0.313,-0.02,8.373,4.15,22.20 ,present ,24.06 ,21.00 ,
28/10/2024,03:45:00,20.10,-0.211,0.000,0.00,1.00,-3.80,-0.262,-0.02,8.373,4.15,22.20 ,present ,24.06 ,21.00 ,
28/10/2024,04:00:00,20.03,-0.154,0.000,0.00,1.00,-3.80,-0.275,-0.02,8.377,4.15,22.10 ,present ,24.06 ,21.00 ,
28/10/2024,04:15:00,19.98,-0.320,0.000,0.00,1.00,-3.80,-0.242,-0.04,8.381,4.15,22.20 ,present ,24.06 ,20.70 ,
28/10/2024,04:30:00,19.92,-0.287,0.000,0.00,1.00,-3.80,-0.220,-0.03,8.381,4.15,22.00 ,present ,24.06 ,21.00 ,
28/10/2024,04:45:00,19.86,-0.356,0.000,0.00,1.00,-3.80,-0.194,-0.04,8.384,4.15,22.00 ,present ,24.06 ,21.00 ,
28/10/2024,05:00:00,19.84,-0.327,0.000,0.00,1.00,-3.80,-0.222,-0.04,8.384,4.15,21.90 ,present ,24.06 ,20.70 ,
28/10/2024,05:15:00,19.85,-0.279,0.000,0.00,1.00,-3.80,-0.150,-0.03,8.384,4.15,22.00 ,present ,24.06 ,21.00 ,
28/10/2024,05:30:00,19.82,-0.335,0.000,0.00,1.00,-3.80,-0.162,-0.04,8.384,4.15,21.90 ,present ,24.06 ,21.30 ,
28/10/2024,05:45:00,19.83,-0.367,0.000,0.00,1.00,-3.80,-0.212,-0.05,8.384,4.15,21.90 ,present ,24.06 ,21.00 ,
28/10/2024,06:00:00,19.75,-0.370,0.000,0.00,1.00,-3.80,-0.243,-0.05,8.388,4.15,21.90 ,present ,24.06 ,21.00 ,
28/10/2024,06:15:00,19.59,-0.265,0.000,0.00,1.00,-3.80,0.023,-0.03,8.395,4.15,21.80 ,present ,24.06 ,21.30 ,
28/10/2024,06:30:00,19.49,-0.396,0.000,0.00,1.00,-3.80,-0.237,-0.05,8.399,4.15,21.70 ,present ,24.06 ,21.00 ,
28/10/2024,06:45:00,19.45,-0.333,0.000,0.00,1.00,-3.80,-0.097,-0.04,8.399,4.15,21.60 ,present ,24.06 ,21.30 ,
28/10/2024,07:00:00,19.42,-0.456,0.000,0.00,1.00,-3.80,-0.159,-0.06,8.399,4.15,21.50 ,present ,24.06 ,21.00 ,
28/10/2024,07:15:00,19.31,-0.351,0.000,0.00,1.00,-3.80,-0.110,-0.04,8.403,4.15,21.50 ,present ,24.06 ,20.70 ,
28/10/2024,07:30:00,19.15,-0.264,0.000,0.00,1.00,-3.80,-0.076,-0.03,8.410,4.15,21.40 ,present ,24.06 ,21.00 ,
28/10/2024,07:45:00,19.15,-0.344,0.000,0.00,1.00,-3.80,-0.118,-0.04,8.410,4.15,21.30 ,present ,24.06 ,21.30 ,
28/10/2024,08:00:00,19.66,-1.492,0.369,-0.05,1.00,-3.80,-0.704,-0.20,8.392,4.15,21.70 ,present ,24.06 ,21.00 ,
28/10/2024,08:15:00,20.47,-1.336,0.762,-0.14,1.00,-3.80,-0.440,-0.18,8.362,4.15,22.80 ,present ,24.06 ,21.30 ,
28/10/2024,08:30:00,20.83,-0.631,1.178,-0.17,1.00,-3.80,-0.633,-0.08,8.348,4.15,23.60 ,present ,24.06 ,21.30 ,
28/10/2024,08:45:00,21.42,-1.044,1.449,-0.30,1.00,-3.80,-1.030,-0.14,8.326,4.15,24.20 ,present ,24.06 ,21.60 ,
28/10/2024,09:00:00,21.86,-0.972,1.822,-0.39,1.00,-3.80,-0.879,-0.13,8.312,4.15,24.80 ,present ,24.06 ,21.00 ,
28/10/2024,09:15:00,22.15,-1.056,2.242,-0.52,1.00,-3.80,-1.012,-0.14,8.301,4.15,25.20 ,present ,24.06 ,21.30 ,
28/10/2024,09:30:00,22.48,-0.143,1.988,-0.31,1.00,-3.80,-1.083,-0.01,8.290,4.15,25.60 ,present ,24.06 ,21.30 ,
28/10/2024,09:45:00,22.66,-1.207,1.727,-0.38,1.00,-3.80,-1.012,-0.16,8.283,4.15,25.60 ,present ,24.06 ,21.30 ,
28/10/2024,10:00:00,23.00,-0.901,1.855,-0.37,1.00,-3.80,-0.931,-0.12,8.269,4.15,26.00 ,present ,24.06 ,21.30 ,
28/10/2024,10:15:00,23.38,-1.279,2.053,-0.47,1.00,-3.80,-1.278,-0.17,8.258,4.15,26.50 ,present ,24.06 ,21.30 ,
28/10/2024,10:30:00,23.67,-0.760,2.136,-0.42,1.00,-3.80,-1.020,-0.10,8.247,4.15,26.90 ,present ,24.06 ,21.00 ,
28/10/2024,10:45:00,23.89,-1.264,2.044,-0.46,1.00,-3.80,-1.166,-0.17,8.240,4.16,27.30 ,present ,24.06 ,21.30 ,
28/10/2024,11:00:00,24.25,-1.266,2.525,-0.58,1.00,-3.80,-1.198,-0.17,8.226,4.15,27.60 ,present ,24.06 ,21.00 ,
28/10/2024,11:15:00,24.79,-1.691,2.130,-0.52,1.00,-3.80,-1.446,-0.22,8.208,4.16,28.00 ,present ,24.06 ,21.00 ,
28/10/2024,11:30:00,25.47,-1.721,2.664,-0.66,1.00,-3.80,-1.310,-0.23,8.184,4.16,28.80 ,present ,24.06 ,21.00 ,
28/10/2024,11:45:00,26.28,-2.211,2.373,-0.63,1.00,-3.80,-1.544,-0.29,8.154,4.15,29.60 ,present ,24.06 ,21.60 ,
28/10/2024,12:00:00,27.27,-1.343,2.772,-0.60,1.00,-3.80,-1.043,-0.17,8.121,4.16,30.50 ,present ,24.06 ,21.60 ,
28/10/2024,12:15:00,27.46,-1.754,2.815,-0.66,1.00,-3.80,-1.793,-0.23,8.114,4.16,31.40 ,present ,24.06 ,21.30 ,
28/10/2024,12:30:00,27.53,-1.196,3.278,-0.70,1.00,-3.80,-1.452,-0.15,8.109,4.16,31.70 ,present ,24.06 ,21.60 ,
28/10/2024,12:45:00,27.46,-0.984,3.292,-0.68,1.00,-3.80,-1.388,-0.13,8.114,4.16,31.80 ,present ,24.06 ,21.00 ,
28/10/2024,13:00:00,27.33,-0.537,3.817,-0.75,1.00,-3.80,-1.210,-0.07,8.116,4.16,31.80 ,present ,24.06 ,21.00 ,
28/10/2024,13:15:00,27.59,-1.486,3.719,-0.84,1.00,-3.80,-1.764,-0.19,8.109,4.16,31.80 ,present ,24.06 ,21.30 ,
28/10/2024,13:30:00,27.58,-0.446,3.631,-0.68,1.00,-3.80,-1.219,-0.05,8.109,4.16,32.00 ,present ,24.06 ,21.30 ,
28/10/2024,13:45:00,27.46,-0.624,3.515,-0.68,1.00,-3.80,-1.005,-0.08,8.114,4.16,31.90 ,present ,24.06 ,21.30 ,
28/10/2024,14:00:00,27.51,-0.682,3.344,-0.65,1.00,-3.80,-1.154,-0.09,8.109,4.16,32.00 ,present ,24.06 ,21.00 ,
28/10/2024,14:15:00,27.36,-0.763,3.318,-0.65,1.00,-3.80,-1.216,-0.10,8.116,4.16,31.90 ,present ,24.06 ,21.30 ,
28/10/2024,14:30:00,27.39,-0.658,3.485,-0.68,1.00,-3.80,-1.256,-0.08,8.116,4.16,31.80 ,present ,24.06 ,21.30 ,
28/10/2024,14:45:00,27.10,-0.914,4.036,-0.86,1.00,-3.80,-1.403,-0.12,8.123,4.16,31.60 ,present ,24.06 ,21.00 ,
28/10/2024,15:00:00,27.11,-0.786,3.766,-0.77,1.00,-3.80,-1.479,-0.10,8.123,4.16,31.60 ,present ,24.06 ,21.60 ,
28/10/2024,15:15:00,26.07,-0.496,3.379,-0.66,1.00,-3.80,-1.531,-0.06,8.161,4.16,31.20 ,present ,24.06 ,21.00 ,
28/10/2024,15:30:00,25.80,-0.922,3.263,-0.70,1.00,-3.80,-1.352,-0.12,8.168,4.16,30.70 ,present ,24.06 ,21.00 ,
28/10/2024,15:45:00,25.45,-0.824,3.352,-0.71,1.00,-3.80,-1.266,-0.11,8.184,4.16,30.20 ,present ,24.06 ,21.00 ,
28/10/2024,16:00:00,25.26,-1.120,3.067,-0.68,1.00,-3.80,-1.401,-0.15,8.191,4.16,30.00 ,present ,24.06 ,21.00 ,
28/10/2024,16:15:00,25.38,-0.893,2.883,-0.60,1.00,-3.80,-1.397,-0.11,8.187,4.16,29.70 ,present ,24.06 ,21.00 ,
28/10/2024,16:30:00,25.44,-0.956,3.402,-0.75,1.00,-3.80,-1.289,-0.12,8.184,4.16,29.50 ,present ,24.06 ,21.00 ,
28/10/2024,16:45:00,25.05,-1.124,3.294,-0.75,1.00,-3.80,-1.330,-0.15,8.198,4.16,29.40 ,present ,24.06 ,21.00 ,
28/10/2024,17:00:00,23.88,0.913,4.183,-0.74,1.00,-3.80,-1.003,0.12,8.240,4.15,26.70 ,not present ,0.00 ,0.00 ,
28/10/2024,17:15:00,24.08,-1.035,2.802,-0.63,1.00,-3.80,-1.081,-0.13,8.233,4.14,25.50 ,not present ,0.00 ,0.00 ,
28/10/2024,17:30:00,24.29,-1.103,2.894,-0.66,1.00,-3.80,-1.090,-0.14,8.226,4.14,25.30 ,not present ,0.00 ,0.00 ,
28/10/2024,17:45:00,24.43,-0.235,4.151,-0.87,1.00,-3.80,-0.596,-0.03,8.219,4.14,25.40 ,not present ,0.00 ,0.00 ,
28/10/2024,18:00:00,24.12,-0.842,3.096,-0.68,1.00,-3.80,-0.928,-0.11,8.229,4.14,25.10 ,not present ,0.00 ,0.00 ,
28/10/2024,18:15:00,24.20,-0.706,3.169,-0.68,1.00,-3.80,-0.930,-0.09,8.226,4.14,25.10 ,not present ,0.00 ,0.00 ,
28/10/2024,18:30:00,23.96,-1.033,3.152,-0.72,1.00,-3.80,-0.978,-0.13,8.237,4.14,25.00 ,not present ,0.00 ,0.00 ,
28/10/2024,18:45:00,24.07,-0.412,3.510,-0.73,1.00,-3.80,-0.720,-0.05,8.233,4.14,24.80 ,not present ,0.00 ,0.00 ,
28/10/2024,19:00:00,23.82,-0.626,3.467,-0.76,1.00,-3.80,-0.721,-0.08,8.240,4.14,24.70 ,not present ,0.00 ,0.00 ,
28/10/2024,19:15:00,23.69,-0.676,3.481,-0.77,1.00,-3.80,-0.840,-0.09,8.247,4.14,24.60 ,not present ,0.00 ,0.00 ,
28/10/2024,19:30:00,23.50,-0.546,3.870,-0.87,1.00,-3.80,-0.908,-0.07,8.251,4.13,24.40 ,not present ,0.00 ,0.00 ,
28/10/2024,19:45:00,23.34,-0.542,3.417,-0.75,1.00,-3.80,-0.757,-0.07,8.258,4.13,24.40 ,not present ,0.00 ,0.00 ,
28/10/2024,20:00:00,23.35,-0.777,3.261,-0.74,1.00,-3.80,-0.826,-0.10,8.258,4.13,24.00 ,not present ,0.00 ,0.00 ,
28/10/2024,20:15:00,23.28,-1.073,4.191,-1.03,1.00,-3.80,-0.926,-0.14,8.262,4.13,24.00 ,not present ,0.00 ,0.00 ,
28/10/2024,20:30:00,23.17,-0.702,3.646,-0.84,1.00,-3.80,-0.826,-0.09,8.265,4.13,24.00 ,not present ,0.00 ,0.00 ,
28/10/2024,20:45:00,23.12,-0.318,3.820,-0.83,1.00,-3.80,-0.448,-0.04,8.265,4.13,23.80 ,not present ,0.00 ,0.00 ,
28/10/2024,21:00:00,23.09,-0.170,3.612,-0.76,1.00,-3.80,-0.514,-0.02,8.269,4.13,23.80 ,not present ,0.00 ,0.00 ,
28/10/2024,21:15:00,23.03,-0.515,4.113,-0.94,1.00,-3.80,-0.650,-0.06,8.269,4.12,23.60 ,not present ,0.00 ,0.00 ,
28/10/2024,21:30:00,22.79,-0.754,3.818,-0.90,1.00,-3.80,-0.906,-0.10,8.279,4.12,23.60 ,not present ,0.00 ,0.00 ,
28/10/2024,21:45:00,22.91,-1.315,3.345,-0.84,1.00,-3.80,-0.985,-0.17,8.272,4.12,23.50 ,not present ,0.00 ,0.00 ,
28/10/2024,22:00:00,23.50,-1.156,3.528,-0.86,1.00,-3.80,-0.799,-0.15,8.251,4.12,23.60 ,not present ,0.00 ,0.00 ,
28/10/2024,22:15:00,23.69,-0.823,3.653,-0.84,1.00,-3.80,-0.794,-0.11,8.247,4.12,23.80 ,not present ,0.00 ,0.00 ,
28/10/2024,22:30:00,23.63,-0.916,3.826,-0.90,1.00,-3.80,-0.926,-0.12,8.247,4.12,23.80 ,not present ,0.00 ,0.00 ,
28/10/2024,22:45:00,23.66,-0.833,3.771,-0.87,1.00,-3.80,-0.834,-0.11,8.247,4.12,23.80 ,not present ,0.00 ,0.00 ,
28/10/2024,23:00:00,23.45,-0.355,4.289,-0.96,1.00,-3.80,-0.564,-0.04,8.254,4.12,23.80 ,not present ,0.00 ,0.00 ,
28/10/2024,23:15:00,23.43,-0.947,3.568,-0.84,1.00,-3.80,-0.926,-0.12,8.254,4.12,23.70 ,not present ,0.00 ,0.00 ,
28/10/2024,23:30:00,23.64,-0.958,3.614,-0.85,1.00,-3.80,-0.901,-0.12,8.247,4.12,23.80 ,not present ,0.00 ,0.00 ,
28/10/2024,23:45:00,23.81,-0.998,3.786,-0.90,1.00,-3.80,-0.901,-0.13,8.240,4.11,24.00 ,not present ,0.00 ,0.00 ,
29/10/2024,00:00:00,23.04,0.127,4.018,-0.83,1.00,-3.80,-0.494,0.01,8.269,4.11,23.20 ,not present ,0.00 ,0.00 ,
29/10/2024,00:15:00,22.42,0.026,3.231,-0.64,1.00,-3.80,-0.612,0.00,8.290,4.11,22.40 ,not present ,0.00 ,0.00 ,
29/10/2024,00:30:00,21.96,-0.010,2.705,-0.51,1.00,-3.80,-0.342,0.00,8.308,4.11,21.80 ,not present ,0.00 ,0.00 ,
29/10/2024,00:45:00,21.57,-0.073,2.430,-0.45,1.00,-3.80,-0.486,-0.01,8.323,4.11,21.30 ,not present ,0.00 ,0.00 ,
29/10/2024,01:00:00,21.13,0.058,2.436,-0.44,1.00,-3.80,-0.330,0.00,8.337,4.11,20.70 ,not present ,0.00 ,0.00 ,
29/10/2024,01:15:00,20.73,-0.008,1.952,-0.31,1.00,-3.80,-0.255,0.00,8.352,4.11,20.20 ,not present ,0.00 ,0.00 ,
29/10/2024,01:30:00,20.45,-0.153,1.821,-0.30,1.00,-3.80,-0.300,-0.02,8.362,4.11,19.90 ,not present ,0.00 ,0.00 ,
29/10/2024,01:45:00,20.18,0.029,1.827,-0.28,1.00,-3.80,-0.192,0.00,8.373,4.10,19.60 ,not present ,0.00 ,0.00 ,
29/10/2024,02:00:00,19.96,-0.179,1.678,-0.27,1.00,-3.80,-0.346,-0.02,8.381,4.10,19.40 ,not present ,0.00 ,0.00 ,
29/10/2024,02:15:00,19.88,-0.298,1.622,-0.27,1.00,-3.80,-0.349,-0.04,8.384,4.10,19.20 ,not present ,0.00 ,0.00 ,
29/10/2024,02:30:00,19.77,-0.258,1.596,-0.26,1.00,-3.80,-0.270,-0.03,8.388,4.10,19.00 ,not present ,0.00 ,0.00 ,
29/10/2024,02:45:00,19.71,-0.210,1.492,-0.22,1.00,-3.80,-0.237,-0.02,8.388,4.10,18.79 ,not present ,0.00 ,0.00 ,
29/10/2024,03:00:00,19.65,-0.293,1.476,-0.23,1.00,-3.80,-0.411,-0.04,8.392,4.10,18.79 ,not present ,0.00 ,0.00 ,
29/10/2024,03:15:00,19.54,-0.234,1.455,-0.21,1.00,-3.80,-0.219,-0.03,8.395,4.10,18.70 ,not present ,0.00 ,0.00 ,
29/10/2024,03:30:00,19.50,-0.359,1.499,-0.24,1.00,-3.80,-0.301,-0.04,8.395,4.10,18.60 ,not present ,0.00 ,0.00 ,
29/10/2024,03:45:00,19.45,-0.003,1.387,-0.16,1.00,-3.80,-0.189,0.00,8.399,4.10,18.50 ,not present ,0.00 ,0.00 ,
29/10/2024,04:00:00,19.35,0.017,1.434,-0.17,1.00,-3.80,-0.167,0.00,8.403,4.09,18.40 ,not present ,0.00 ,0.00 ,
29/10/2024,04:15:00,19.18,0.066,1.370,-0.15,1.00,-3.80,-0.124,0.00,8.410,4.09,18.40 ,not present ,0.00 ,0.00 ,
29/10/2024,04:30:00,19.08,-0.199,1.340,-0.18,1.00,-3.80,-0.182,-0.02,8.414,4.09,18.10 ,not present ,0.00 ,0.00 ,
29/10/2024,04:45:00,19.01,-0.203,1.279,-0.16,1.00,-3.80,-0.290,-0.02,8.414,4.09,18.20 ,not present ,0.00 ,0.00 ,
29/10/2024,05:00:00,18.96,-0.249,1.263,-0.16,1.00,-3.80,-0.285,-0.03,8.417,4.09,18.10 ,not present ,0.00 ,0.00 ,
29/10/2024,05:15:00,18.90,-0.147,1.223,-0.14,1.00,-3.80,-0.176,-0.02,8.417,4.09,17.90 ,not present ,0.00 ,0.00 ,
29/10/2024,05:30:00,18.78,-0.174,1.269,-0.16,1.00,-3.80,-0.305,-0.02,8.425,4.09,17.79 ,not present ,0.00 ,0.00 ,
29/10/2024,05:45:00,18.67,-0.344,1.205,-0.16,1.00,-3.80,-0.301,-0.04,8.428,4.09,17.70 ,not present ,0.00 ,0.00 ,
29/10/2024,06:00:00,18.59,-0.201,1.201,-0.14,1.00,-3.80,-0.275,-0.02,8.432,4.09,17.50 ,not present ,0.00 ,0.00 ,
29/10/2024,06:15:00,18.58,-0.407,1.115,-0.14,1.00,-3.80,-0.178,-0.05,8.432,4.09,17.50 ,not present ,0.00 ,0.00 ,
29/10/2024,06:30:00,18.60,-0.308,1.091,-0.12,1.00,-3.80,-0.193,-0.04,8.428,4.08,17.50 ,not present ,0.00 ,0.00 ,
29/10/2024,06:45:00,18.58,-0.314,1.075,-0.12,1.00,-3.80,-0.225,-0.04,8.432,4.08,17.50 ,not present ,0.00 ,0.00 ,
29/10/2024,07:00:00,18.51,-0.194,1.092,-0.11,1.00,-3.80,-0.165,-0.02,8.432,4.08,17.40 ,not present ,0.00 ,0.00 ,
29/10/2024,07:15:00,18.40,0.085,1.251,-0.12,1.00,-3.80,-0.066,0.01,8.436,4.08,17.29 ,not present ,0.00 ,0.00 ,
29/10/2024,07:30:00,18.16,-0.142,1.254,-0.16,1.00,-3.80,-0.313,-0.01,8.447,4.08,17.40 ,not present ,0.00 ,0.00 ,
29/10/2024,07:45:00,17.97,-0.202,1.422,-0.22,1.00,-3.80,-0.316,-0.02,8.454,4.08,17.29 ,not present ,0.00 ,0.00 ,
29/10/2024,08:00:00,18.49,-1.226,0.881,-0.18,1.00,-3.80,-0.482,-0.16,8.436,4.08,17.50 ,not present ,0.00 ,0.00 ,
29/10/2024,08:15:00,19.31,-0.894,1.483,-0.32,1.00,-3.80,-0.604,-0.12,8.403,4.08,18.50 ,not present ,0.00 ,0.00 ,
29/10/2024,08:30:00,19.91,-1.104,1.922,-0.47,1.00,-3.80,-0.734,-0.15,8.381,4.07,19.50 ,not present ,0.00 ,0.00 ,
29/10/2024,08:45:00,20.33,-1.097,2.530,-0.64,1.00,-3.80,-0.694,-0.15,8.366,4.07,20.10 ,not present ,0.00 ,0.00 ,
29/10/2024,09:00:00,20.55,-0.959,2.832,-0.71,1.00,-3.80,-0.664,-0.13,8.359,4.07,20.60 ,not present ,0.00 ,0.00 ,
29/10/2024,09:15:00,20.97,-1.334,2.694,-0.71,1.00,-3.80,-0.872,-0.18,8.344,4.07,20.90 ,not present ,0.00 ,0.00 ,
29/10/2024,09:30:00,21.39,-1.184,2.624,-0.66,1.00,-3.80,-0.854,-0.16,8.330,4.07,21.50 ,not present ,0.00 ,0.00 ,
29/10/2024,09:45:00,21.91,-1.659,2.599,-0.70,1.00,-3.80,-1.105,-0.22,8.308,4.07,21.90 ,not present ,0.00 ,0.00 ,
29/10/2024,10:00:00,22.87,-2.069,2.872,-0.81,1.00,-3.80,-1.111,-0.28,8.276,4.07,22.80 ,not present ,0.00 ,0.00 ,
29/10/2024,10:15:00,23.51,-1.211,3.021,-0.72,1.00,-3.80,-0.739,-0.16,8.251,4.07,23.50 ,not present ,0.00 ,0.00 ,
29/10/2024,10:30:00,23.62,-0.835,3.291,-0.74,1.00,-3.80,-0.710,-0.11,8.247,4.07,23.80 ,not present ,0.00 ,0.00 ,
29/10/2024,10:45:00,23.40,-1.796,3.156,-0.84,1.00,-3.80,-1.309,-0.24,8.254,4.07,24.20 ,not present ,0.00 ,0.00 ,
29/10/2024,11:00:00,23.47,-0.326,4.607,-1.04,1.00,-3.80,-0.679,-0.04,8.254,4.07,24.50 ,not present ,0.00 ,0.00 ,
29/10/2024,11:15:00,23.66,-1.263,3.427,-0.84,1.00,-3.80,-1.164,-0.17,8.247,4.06,24.70 ,not present ,0.00 ,0.00 ,
29/10/2024,11:30:00,24.09,-2.005,2.933,-0.79,1.00,-3.80,-1.431,-0.27,8.233,4.06,25.00 ,not present ,0.00 ,0.00 ,
29/10/2024,11:45:00,24.34,-1.349,3.237,-0.78,1.00,-3.80,-1.195,-0.18,8.222,4.06,25.40 ,not present ,0.00 ,0.00 ,
29/10/2024,12:00:00,24.59,-1.825,3.211,-0.83,1.00,-3.80,-1.229,-0.24,8.215,4.06,25.60 ,not present ,0.00 ,0.00 ,
29/10/2024,12:15:00,24.69,-1.266,4.673,-1.14,1.00,-3.80,-1.120,-0.17,8.212,4.06,25.80 ,not present ,0.00 ,0.00 ,
29/10/2024,12:30:00,24.91,-1.800,3.212,-0.82,1.00,-3.80,-1.317,-0.24,8.201,4.06,26.00 ,not present ,0.00 ,0.00 ,
29/10/2024,12:45:00,25.44,-1.955,3.452,-0.89,1.00,-3.80,-1.245,-0.26,8.184,4.06,26.30 ,not present ,0.00 ,0.00 ,
29/10/2024,13:00:00,25.90,-1.738,3.752,-0.93,1.00,-3.80,-1.092,-0.23,8.166,4.06,26.60 ,not present ,0.00 ,0.00 ,
29/10/2024,13:15:00,26.20,-1.795,3.821,-0.95,1.00,-3.80,-1.175,-0.24,8.154,4.05,26.90 ,not present ,0.00 ,0.00 ,
29/10/2024,13:30:00,27.07,-2.011,3.268,-0.81,1.00,-3.80,-1.343,-0.26,8.128,4.05,27.60 ,not present ,0.00 ,0.00 ,
29/10/2024,13:45:00,27.20,-1.048,3.994,-0.86,1.00,-3.80,-0.818,-0.13,8.121,4.05,28.20 ,not present ,0.00 ,0.00 ,
29/10/2024,14:00:00,26.57,-1.153,4.378,-0.99,1.00,-3.80,-1.115,-0.15,8.145,4.05,27.90 ,not present ,0.00 ,0.00 ,
29/10/2024,14:15:00,27.10,-1.178,4.665,-1.05,1.00,-3.80,-0.893,-0.15,8.123,4.05,28.00 ,not present ,0.00 ,0.00 ,
29/10/2024,14:30:00,26.98,-1.187,4.500,-1.01,1.00,-3.80,-1.079,-0.15,8.130,4.05,28.10 ,not present ,0.00 ,0.00 ,
29/10/2024,14:45:00,26.90,-0.924,4.802,-1.06,1.00,-3.80,-0.761,-0.12,8.130,4.05,28.10 ,not present ,0.00 ,0.00 ,
29/10/2024,15:00:00,26.88,-1.738,4.565,-1.11,1.00,-3.80,-1.187,-0.23,8.134,4.05,28.10 ,not present ,0.00 ,0.00 ,
29/10/2024,15:15:00,26.42,-0.613,4.487,-0.95,1.00,-3.80,-1.019,-0.08,8.148,4.05,28.00 ,not present ,0.00 ,0.00 ,
29/10/2024,15:30:00,25.96,-1.486,3.909,-0.93,1.00,-3.80,-1.404,-0.19,8.166,4.05,27.70 ,not present ,0.00 ,0.00 ,
29/10/2024,15:45:00,25.98,-1.687,3.944,-0.97,1.00,-3.80,-1.427,-0.22,8.166,4.05,27.40 ,not present ,0.00 ,0.00 ,
29/10/2024,16:00:00,25.82,-1.472,4.106,-0.99,1.00,-3.80,-1.302,-0.19,8.168,4.05,27.20 ,not present ,0.00 ,0.00 ,
29/10/2024,16:15:00,26.24,-1.784,4.230,-1.05,1.00,-3.80,-1.349,-0.23,8.154,4.05,27.10 ,not present ,0.00 ,0.00 ,
29/10/2024,16:30:00,26.34,-1.277,4.777,-1.12,1.00,-3.80,-1.156,-0.17,8.152,4.04,27.30 ,not present ,0.00 ,0.00 ,
29/10/2024,16:45:00,26.03,0.549,5.258,-1.00,1.00,-3.80,-0.615,0.07,8.161,4.04,27.20 ,not present ,0.00 ,0.00 ,
29/10/2024,17:00:00,25.59,0.173,4.579,-0.89,1.00,-3.80,-0.465,0.02,8.180,4.04,27.00 ,not present ,0.00 ,0.00 ,
29/10/2024,17:15:00,25.38,-0.390,4.329,-0.91,1.00,-3.80,-0.532,-0.05,8.187,4.04,26.50 ,not present ,0.00 ,0.00 ,
29/10/2024,17:30:00,25.29,-0.430,4.126,-0.87,1.00,-3.80,-0.705,-0.05,8.191,4.04,26.40 ,not present ,0.00 ,0.00 ,
29/10/2024,17:45:00,25.19,-1.228,3.768,-0.88,1.00,-3.80,-1.058,-0.16,8.194,4.04,26.10 ,not present ,0.00 ,0.00 ,
29/10/2024,18:00:00,24.74,-1.093,3.868,-0.90,1.00,-3.80,-1.218,-0.14,8.208,4.04,25.80 ,not present ,0.00 ,0.00 ,
29/10/2024,18:15:00,24.58,-0.579,4.074,-0.89,1.00,-3.80,-1.010,-0.07,8.215,4.04,25.60 ,not present ,0.00 ,0.00 ,
29/10/2024,18:30:00,24.64,-0.696,4.290,-0.97,1.00,-3.80,-0.866,-0.09,8.212,4.04,25.40 ,not present ,0.00 ,0.00 ,
29/10/2024,18:45:00,24.25,-1.141,3.904,-0.93,1.00,-3.80,-1.165,-0.15,8.226,4.04,25.30 ,not present ,0.00 ,0.00 ,
29/10/2024,19:00:00,24.17,-1.181,4.014,-0.97,1.00,-3.80,-1.284,-0.15,8.229,4.05,27.00 ,present ,24.05 ,37.50 ,
29/10/2024,19:15:00,24.42,-0.600,3.761,-0.82,1.00,-3.80,-1.191,-0.08,8.219,4.06,30.10 ,present ,24.04 ,37.20 ,
29/10/2024,19:30:00,24.49,-0.482,3.914,-0.84,1.00,-3.80,-1.017,-0.06,8.219,4.07,30.70 ,present ,24.05 ,37.50 ,
